log_date,reg,depot,vehicle_type,status,utilised,drops_in,drops_out,job_reference,route,start_time,end_time,drivers_mate
2026-09-21,SA20DXH,Potters-Bar,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA24UHX,Gravesend,3.5 Tonne,Out for Delivery,1,0,18,AO598922,106,06:30,15:20,
2026-09-21,SA22LMX,Gravesend,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA19XZP,Gravesend,3.5 Tonne,Out for Delivery,1,2,11,AO737310,183,06:45,17:20,
2026-09-21,SA24FRA,Gravesend,3.5 Tonne,Out for Delivery,1,4,20,AO417654,181,05:15,12:05,
2026-09-21,SA20OTF,Gravesend,3.5 Tonne,Out for Delivery,1,1,22,AO495857,108,05:30,15:35,
2026-09-21,SA25PHP,Gravesend,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-21,SA19PHZ,Gravesend,3.5 Tonne,Out for Delivery,1,4,22,AO474562,105,07:30,14:35,Sample Mate 101
2026-09-21,SA24MXA,Gravesend,Hi-Cube,Out for Delivery,1,0,17,AO429901,161,06:30,15:50,
2026-09-21,SA21YAK,Gravesend,Hi-Cube,Out for Delivery,1,1,11,AO482272,187,08:15,16:20,
2026-09-21,SA21SAN,Gravesend,Hi-Cube,Stood,0,0,0,,,,,
2026-09-21,SA19MMF,Gravesend,3.5 Tonne,Out for Delivery,1,0,16,AO870130,166,07:30,17:50,Sample Mate 035
2026-09-21,SA25CYG,Yaxley,3.5 Tonne,Out for Delivery,1,0,18,AO919977,189,06:30,15:50,
2026-09-21,SA19RBJ,Yaxley,3.5 Tonne,RELOAD PT 2,1,1,12,AO715509,198,06:15,16:05,
2026-09-21,SA23OLT,Yaxley,3.5 Tonne,Out for Delivery,1,1,12,AO651341,142,05:30,16:35,Sample Mate 074
2026-09-21,SA21RES,Yaxley,3.5 Tonne,Out for Delivery,1,3,18,AO257519,118,05:45,14:20,
2026-09-21,SA25DNN,Yaxley,3.5 Tonne,Out for Delivery,1,4,8,AO281048,155,08:15,19:35,Sample Mate 085
2026-09-21,SA20SHU,Yaxley,3.5 Tonne,Out for Delivery,1,3,14,AO759944,186,06:15,13:35,
2026-09-21,SA19BBM,Yaxley,Hi-Cube,Out for Delivery,1,1,19,AO454478,170,08:15,16:05,
2026-09-21,SA25GYJ,Yaxley,Hi-Cube,Out for Delivery,1,4,17,AO600869,156,06:00,17:50,
2026-09-21,SA24WTN,Yaxley,Hi-Cube,RELOAD PT 2,1,4,9,AO484153,107,08:45,16:35,
2026-09-21,SA24TKC,Yaxley,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA25PNC,Luton,3.5 Tonne,Out for Delivery,1,3,14,AO893016,114,06:00,16:50,
2026-09-21,SA24VEA,Luton,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA25DWU,Luton,3.5 Tonne,Out for Delivery,1,3,22,AO393034,172,06:30,15:50,Sample Mate 113
2026-09-21,SA21COD,Luton,3.5 Tonne,Out for Delivery,1,0,13,AO289562,142,05:15,15:20,Sample Mate 095
2026-09-21,SA23JZM,Luton,3.5 Tonne,Out for Delivery,1,4,21,AO690987,105,06:30,17:05,
2026-09-21,SA24WRX,Luton,3.5 Tonne,Out for Delivery,1,2,15,AO729182,156,07:30,16:20,
2026-09-21,SA24YRO,Luton,Hi-Cube,Out for Delivery,1,3,9,AO910012,107,07:00,16:35,Sample Mate 078
2026-09-21,SA24JAR,Luton,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA21ZOF,Luton,Hi-Cube,Out for Delivery,1,1,20,AO657958,154,07:15,17:05,
2026-09-21,SA22UKH,Luton,3.5 Tonne,Out for Delivery,1,2,11,AO737216,145,06:30,13:20,Sample Mate 012
2026-09-21,SA24UPH,Newport,3.5 Tonne,Out for Delivery,1,2,15,AO477609,137,08:00,17:35,
2026-09-21,SA20JBR,Newport,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA21HEE,Newport,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA22DKA,Newport,3.5 Tonne,Out for Delivery,1,3,19,AO227582,176,06:30,17:20,
2026-09-21,SA23RTM,Newport,3.5 Tonne,Out for Delivery,1,3,20,AO260683,110,05:45,14:50,Sample Mate 112
2026-09-21,SA21ZWR,Newport,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA25PPX,Newport,Hi-Cube,Stood,0,0,0,,,,,
2026-09-21,SA25EXC,Newport,Hi-Cube,RELOAD PT 2,1,2,19,AO632167,174,07:30,14:20,Sample Mate 004
2026-09-21,SA22CFE,Newport,Hi-Cube,Out for Delivery,1,4,16,AO856750,123,06:30,13:35,
2026-09-21,SA25XMM,Newport,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA24NGE,Spennymoor,3.5 Tonne,Out for Delivery,1,4,9,AO908335,117,05:30,16:05,
2026-09-21,SA23LNH,Spennymoor,3.5 Tonne,Out for Delivery,1,2,10,AO214807,190,06:00,14:50,Sample Mate 091
2026-09-21,SA19BPJ,Spennymoor,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA25ZKJ,Spennymoor,3.5 Tonne,Out for Delivery,1,1,21,AO320140,176,06:00,14:35,
2026-09-21,SA20WKR,Spennymoor,3.5 Tonne,Out for Delivery,1,2,11,AO210625,105,05:45,14:20,
2026-09-21,SA23OJS,Spennymoor,3.5 Tonne,Out for Delivery,1,2,15,AO337840,127,07:15,18:35,
2026-09-21,SA25EED,Spennymoor,Hi-Cube,Out for Delivery,1,2,17,AO515243,193,06:15,14:35,Sample Mate 001
2026-09-21,SA22SNJ,Spennymoor,Hi-Cube,Out for Delivery,1,0,21,AO145654,184,06:45,17:05,
2026-09-21,SA23ELF,Spennymoor,Hi-Cube,Out for Delivery,1,0,8,AO894155,173,05:00,15:50,Sample Mate 082
2026-09-21,SA22YHZ,Spennymoor,3.5 Tonne,Out for Delivery,1,1,18,AO851478,134,05:00,15:05,Sample Mate 118
2026-09-21,SA21GKN,Dundee,3.5 Tonne,Out for Delivery,1,3,18,AO431759,119,07:45,15:50,Sample Mate 114
2026-09-21,SA25EAJ,Dundee,3.5 Tonne,Out for Delivery,1,2,9,AO487477,153,05:00,12:05,
2026-09-21,SA19JDA,Dundee,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA22ROJ,Dundee,3.5 Tonne,Out for Delivery,1,4,16,AO879611,142,06:15,15:05,
2026-09-21,SA22DKF,Dundee,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA21BZA,Dundee,3.5 Tonne,Out for Delivery,1,3,21,AO774971,126,06:45,16:05,Sample Mate 117
2026-09-21,SA23RHZ,Dundee,Hi-Cube,Out for Delivery,1,2,11,AO748013,124,06:45,16:35,
2026-09-21,SA24HUJ,Dundee,Hi-Cube,Out for Delivery,1,4,22,AO690607,196,07:30,14:20,Sample Mate 034
2026-09-21,SA24XPF,Dundee,Hi-Cube,Out for Delivery,1,1,21,AO215108,199,05:45,13:20,
2026-09-21,SA21CCO,Crawley,3.5 Tonne,Out for Delivery,1,2,15,AO845409,112,05:00,15:05,Sample Mate 074
2026-09-21,SA22YMS,Crawley,3.5 Tonne,Out for Delivery,1,4,9,AO343585,124,05:45,13:05,Sample Mate 017
2026-09-21,SA23TCW,Crawley,3.5 Tonne,Out for Delivery,1,2,9,AO137348,129,06:30,15:35,
2026-09-21,SA23LTT,Crawley,3.5 Tonne,RELOAD PT 2,1,3,10,AO132588,173,06:30,13:35,Sample Mate 108
2026-09-21,SA20CXC,Crawley,3.5 Tonne,Out for Delivery,1,1,10,AO371575,160,08:15,19:20,
2026-09-21,SA22KZH,Crawley,3.5 Tonne,Out for Delivery,1,4,17,AO578947,114,07:15,15:35,
2026-09-21,SA24SVW,Crawley,3.5 Tonne,Out for Delivery,1,4,21,AO241279,155,06:30,17:35,Sample Mate 084
2026-09-21,SA22CFJ,Crawley,Hi-Cube,Out for Delivery,1,0,21,AO903359,147,06:45,15:35,Sample Mate 045
2026-09-21,SA21CEN,Heywood,Hi-Cube,Out for Delivery,1,4,10,AO867746,138,06:00,17:20,
2026-09-21,SA23SWZ,Heywood,Hi-Cube,Out for Delivery,1,3,20,AO615560,145,07:45,17:05,Sample Mate 013
2026-09-21,SA22LUM,Heywood,3.5 Tonne,Out for Delivery,1,3,13,AO149319,185,05:15,12:05,
2026-09-21,SA25KXF,Heywood,3.5 Tonne,Out for Delivery,1,0,9,AO527701,172,06:15,14:50,
2026-09-21,SA24WUX,Heywood,3.5 Tonne,Out for Delivery,1,1,8,AO352758,179,08:15,15:50,Sample Mate 015
2026-09-21,SA19GHF,Heywood,3.5 Tonne,Out for Delivery,1,4,16,AO376745,190,06:15,14:05,
2026-09-21,SA21VAL,Heywood,3.5 Tonne,Out for Delivery,1,3,13,AO871408,122,07:45,16:05,
2026-09-21,SA23BVR,Heywood,3.5 Tonne,Out for Delivery,1,0,17,AO832915,155,07:30,15:20,
2026-09-21,SA24UTB,Larkhall,3.5 Tonne,Out for Delivery,1,2,15,AO117551,158,08:45,19:50,
2026-09-21,SA19AAK,Larkhall,Hi-Cube,Out for Delivery,1,0,9,AO553671,194,06:00,17:20,
2026-09-21,SA19FOW,Larkhall,Hi-Cube,Out for Delivery,1,3,14,AO575718,116,07:15,17:05,
2026-09-21,SA19MYE,Larkhall,Hi-Cube,Out for Delivery,1,3,8,AO984930,157,06:00,14:20,Sample Mate 059
2026-09-21,SA19SSR,Larkhall,3.5 Tonne,Out for Delivery,1,0,8,AO474984,148,08:30,17:05,
2026-09-21,SA20SBV,Larkhall,3.5 Tonne,Out for Delivery,1,4,22,AO622525,149,07:30,15:05,
2026-09-21,SA21JDG,Larkhall,3.5 Tonne,RELOAD PT 2,1,0,21,AO767697,132,06:15,16:05,
2026-09-21,SA25OEB,Basildon,3.5 Tonne,Out for Delivery,1,1,14,AO122937,183,06:30,14:05,
2026-09-21,SA20DZU,Basildon,3.5 Tonne,Out for Delivery,1,4,9,AO774237,142,06:00,16:50,
2026-09-21,SA19XOT,Basildon,3.5 Tonne,Out for Delivery,1,2,9,AO590301,116,07:15,16:50,Sample Mate 096
2026-09-21,SA21FMO,Basildon,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA24GBF,Basildon,Hi-Cube,Out for Delivery,1,1,19,AO203720,133,07:00,17:20,
2026-09-21,SA25RNO,Basildon,Hi-Cube,Stood,0,0,0,,,,,
2026-09-21,SA19XZU,Outside HDV Network,Hi-Cube,Out for Delivery,1,4,15,AO148962,198,08:30,15:20,
2026-09-21,SA19LMO,Outside HDV Network,3.5 Tonne,Out for Delivery,1,0,16,AO362301,184,08:45,17:20,Sample Mate 037
2026-09-21,SA24CXH,Outside HDV Network,3.5 Tonne,Out for Delivery,1,4,21,AO833815,192,06:45,13:35,Sample Mate 090
2026-09-21,SA24ACZ,Outside HDV Network,3.5 Tonne,Out for Delivery,1,4,10,AO536487,185,06:15,15:50,Sample Mate 087
2026-09-21,SA20EXZ,Fareham,3.5 Tonne,Out for Delivery,1,4,15,AO793983,142,06:00,13:05,
2026-09-21,SA21GBX,Fareham,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA19LNB,Fareham,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA19PGR,Fareham,3.5 Tonne,RELOAD PT 2,1,1,14,AO675568,197,06:15,14:20,Sample Mate 083
2026-09-21,SA19WEJ,Avonmouth,Hi-Cube,Out for Delivery,1,0,9,AO479514,105,06:45,17:05,
2026-09-21,SA22DLG,Avonmouth,Hi-Cube,Out for Delivery,1,4,12,AO962546,125,08:15,17:35,
2026-09-21,SA24FWY,Avonmouth,Hi-Cube,Out for Delivery,1,0,8,AO319490,124,07:30,16:50,
2026-09-21,SA23LBS,Crewe,3.5 Tonne,Out for Delivery,1,3,16,AO882301,153,06:30,14:35,
2026-09-21,SA25BSS,Crewe,3.5 Tonne,Out for Delivery,1,4,18,AO744749,119,08:30,15:35,Sample Mate 016
2026-09-21,SA20FBH,Crewe,3.5 Tonne,RELOAD PT 2,1,1,13,AO268755,175,07:45,17:50,Sample Mate 031
2026-09-21,SA22TSZ,Crewe,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA25DST,Crewe,3.5 Tonne,Out for Delivery,1,3,14,AO330645,165,08:15,17:50,Sample Mate 053
2026-09-21,SA25XEN,Crewe,3.5 Tonne,Out for Delivery,1,0,20,AO185103,106,07:15,14:35,
2026-09-21,SA23BYE,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA19MRR,Crewe,Hi-Cube,Out for Delivery,1,4,13,AO322709,130,08:00,15:50,Sample Mate 007
2026-09-21,SA24DLU,Crewe,Hi-Cube,Out for Delivery,1,0,20,AO245206,190,06:30,17:05,Sample Mate 096
2026-09-21,SA25YOS,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-21,SA19JFP,Crewe,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA25VBZ,Crewe,3.5 Tonne,Out for Delivery,1,0,14,AO670536,179,07:15,18:20,
2026-09-21,SA19CNH,Crewe,3.5 Tonne,Out for Delivery,1,3,16,AO509320,149,06:30,13:50,
2026-09-21,SA21DSL,Crewe,3.5 Tonne,Out for Delivery,1,2,19,AO101894,165,07:30,16:05,
2026-09-21,SA20UEE,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA19YDC,Crewe,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA22BPZ,Crewe,3.5 Tonne,Out for Delivery,1,3,18,AO480496,112,05:00,14:50,Sample Mate 055
2026-09-21,SA23JPZ,Crewe,Hi-Cube,Out for Delivery,1,4,20,AO946187,161,06:45,15:50,
2026-09-21,SA19ECR,Crewe,Hi-Cube,Out for Delivery,1,1,19,AO867792,132,07:00,15:05,
2026-09-21,SA21HCL,Crewe,Hi-Cube,Out for Delivery,1,4,11,AO238626,102,06:45,17:50,Sample Mate 095
2026-09-21,SA25FMP,Crewe,3.5 Tonne,Out for Delivery,1,1,8,AO933177,179,06:30,16:35,Sample Mate 065
2026-09-21,SA20CBD,Crewe,3.5 Tonne,Out for Delivery,1,1,18,AO915833,149,06:30,15:50,
2026-09-21,SA22BVF,Crewe,3.5 Tonne,Out for Delivery,1,1,10,AO727891,159,08:00,18:20,Sample Mate 012
2026-09-21,SA24UTV,Crewe,3.5 Tonne,Out for Delivery,1,2,12,AO205227,186,06:30,17:05,
2026-09-21,SA19UEA,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-21,SA19NNF,Crewe,3.5 Tonne,Out for Delivery,1,1,22,AO389161,145,08:30,17:50,Sample Mate 059
2026-09-21,SA25GBJ,Crewe,3.5 Tonne,Out for Delivery,1,0,18,AO255917,158,07:15,14:05,
2026-09-21,SA24DKG,Crewe,Hi-Cube,Out for Delivery,1,4,9,AO354978,159,06:45,14:20,
2026-09-21,SA25FXR,Crewe,Hi-Cube,RELOAD PT 2,1,2,12,AO282970,148,07:30,17:35,Sample Mate 040
2026-09-21,SA25GPM,Crewe,Hi-Cube,Out for Delivery,1,4,18,AO513905,178,07:00,14:20,
2026-09-21,SA20NMS,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-21,SA21UZE,Crewe,3.5 Tonne,Out for Delivery,1,0,14,AO268507,184,08:15,15:05,Sample Mate 056
2026-09-21,SA19ZOT,Crewe,3.5 Tonne,Out for Delivery,1,4,22,AO677781,147,07:15,16:50,Sample Mate 039
2026-09-21,SA21UZJ,Crewe,3.5 Tonne,RELOAD PT 2,1,4,20,AO560378,174,06:45,13:20,Sample Mate 117
2026-09-21,SA19TOW,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-21,SA21DLX,Crewe,3.5 Tonne,RELOAD PT 2,1,0,14,AO718717,192,06:15,17:05,
2026-09-21,SA22MAN,Crewe,3.5 Tonne,Out for Delivery,1,2,17,AO363060,126,06:15,17:05,
2026-09-21,SA20VGF,Crewe,Hi-Cube,Out for Delivery,1,2,15,AO548797,104,05:15,14:05,
2026-09-21,SA19XLS,Crossgreen,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA21ZDO,Crossgreen,Hi-Cube,VOR,0,0,0,,,,,
2026-09-21,SA21CHE,Crossgreen,3.5 Tonne,Out for Delivery,1,4,8,AO562131,176,08:45,16:20,Sample Mate 099
2026-09-21,SA23DFF,Crossgreen,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA19NED,Crossgreen,3.5 Tonne,Out for Delivery,1,3,10,AO947869,107,07:15,15:20,
2026-09-21,SA19NWX,Crossgreen,3.5 Tonne,Out for Delivery,1,1,12,AO988613,148,05:15,16:50,
2026-09-21,SA25CNY,Crossgreen,3.5 Tonne,Out for Delivery,1,1,11,AO876419,165,05:15,15:20,
2026-09-21,SA23CDN,Crossgreen,3.5 Tonne,Out for Delivery,1,2,20,AO179969,154,06:15,13:05,
2026-09-21,SA19LOX,Crossgreen,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA25CCF,Crossgreen,Hi-Cube,VOR,0,0,0,,,,,
2026-09-21,SA23PMY,Crossgreen,Hi-Cube,VOR,0,0,0,,,,,
2026-09-21,SA20YRS,Crossgreen,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA23SMA,Crossgreen,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA19XKN,Crossgreen,3.5 Tonne,Out for Delivery,1,2,19,AO157256,162,05:00,13:05,Sample Mate 006
2026-09-21,SA21VER,Crossgreen,3.5 Tonne,Out for Delivery,1,1,22,AO330597,172,05:00,13:05,
2026-09-21,SA19TVB,Stoke,3.5 Tonne,Out for Delivery,1,1,14,AO902172,143,06:30,16:35,Sample Mate 042
2026-09-21,SA22UUP,Stoke,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA21UZD,Stoke,3.5 Tonne,Out for Delivery,1,2,21,AO731426,105,08:45,16:35,Sample Mate 021
2026-09-21,SA21CDW,Stoke,3.5 Tonne,Out for Delivery,1,0,20,AO116248,186,07:45,18:35,Sample Mate 098
2026-09-21,SA21LRE,Stoke,Hi-Cube,Out for Delivery,1,1,14,AO760580,158,07:30,18:20,Sample Mate 082
2026-09-21,SA20WLB,Stoke,Hi-Cube,Out for Delivery,1,2,16,AO513020,163,07:45,14:20,
2026-09-21,SA24NET,Stoke,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA23ZOM,Stoke,3.5 Tonne,Out for Delivery,1,4,14,AO768463,163,07:00,15:50,
2026-09-21,SA25WUH,Stoke,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA20GUD,Stoke,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA24ZYS,Stoke,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA19LBV,Stoke,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA19KFD,Stoke,3.5 Tonne,Out for Delivery,1,0,10,AO843348,133,06:45,14:35,Sample Mate 081
2026-09-21,SA23BZY,Exeter,3.5 Tonne,Out for Delivery,1,1,12,AO845437,118,07:45,15:35,
2026-09-21,SA19ZDR,Exeter,Hi-Cube,Out for Delivery,1,3,19,AO122278,177,07:15,16:35,Sample Mate 019
2026-09-21,SA19JLV,Exeter,Hi-Cube,RELOAD PT 2,1,1,11,AO478543,187,06:45,13:20,Sample Mate 064
2026-09-21,SA20HPY,Exeter,Hi-Cube,Out for Delivery,1,4,15,AO408897,186,08:15,19:50,
2026-09-21,SA22EVO,Exeter,3.5 Tonne,Out for Delivery,1,2,15,AO274244,176,06:30,17:20,Sample Mate 106
2026-09-21,SA24CLV,Exeter,3.5 Tonne,Out for Delivery,1,2,15,AO785147,137,06:45,13:20,Sample Mate 057
2026-09-21,SA22TYE,Exeter,3.5 Tonne,RELOAD PT 2,1,4,21,AO495074,188,06:45,16:50,
2026-09-21,SA21ALE,Exeter,3.5 Tonne,Out for Delivery,1,4,19,AO452578,115,06:45,17:35,Sample Mate 117
2026-09-21,SA20DZV,Exeter,3.5 Tonne,Out for Delivery,1,1,12,AO228368,195,08:30,15:20,
2026-09-21,SA19TKZ,Exeter,3.5 Tonne,RELOAD PT 2,1,3,17,AO607545,160,06:30,14:50,Sample Mate 019
2026-09-21,SA24UBW,Exeter,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA22DLT,Exeter,Hi-Cube,Out for Delivery,1,2,21,AO569611,120,08:15,16:05,
2026-09-21,SA20AMK,Coventry,Hi-Cube,Out for Delivery,1,4,19,AO941427,166,07:30,15:50,Sample Mate 116
2026-09-21,SA20TRB,Coventry,Hi-Cube,Out for Delivery,1,3,11,AO541646,169,05:45,12:50,Sample Mate 040
2026-09-21,SA21YHN,Coventry,3.5 Tonne,Out for Delivery,1,3,11,AO927517,125,08:45,17:50,Sample Mate 085
2026-09-21,SA25OFL,Coventry,3.5 Tonne,Out for Delivery,1,2,17,AO686918,127,05:30,15:50,
2026-09-21,SA25GVF,Coventry,3.5 Tonne,Out for Delivery,1,0,20,AO527885,101,08:00,17:35,Sample Mate 048
2026-09-21,SA25HHH,Coventry,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA22UNE,Coventry,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA23JZS,Coventry,3.5 Tonne,Out for Delivery,1,3,21,AO791493,116,06:30,13:20,Sample Mate 061
2026-09-21,SA22BPB,Coventry,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA25ARM,Coventry,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA22WDT,Coventry,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA22MSC,Potters-Bar,Hi-Cube,Out for Delivery,1,2,10,AO366409,116,06:15,14:50,
2026-09-21,SA22ZWZ,Potters-Bar,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA23RZJ,Potters-Bar,3.5 Tonne,Out for Delivery,1,2,9,AO868368,128,06:30,16:20,
2026-09-21,SA22OTU,Potters-Bar,3.5 Tonne,Out for Delivery,1,2,16,AO106148,107,07:45,16:50,
2026-09-21,SA21FCH,Potters-Bar,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA20PCO,Potters-Bar,3.5 Tonne,Out for Delivery,1,3,10,AO677122,106,06:30,13:50,
2026-09-21,SA25BFB,Potters-Bar,3.5 Tonne,Out for Delivery,1,4,15,AO423448,132,06:00,15:20,
2026-09-21,SA19DRJ,Potters-Bar,3.5 Tonne,Out for Delivery,1,1,8,AO275192,144,08:00,17:35,
2026-09-21,SA23EWM,Potters-Bar,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA20UTN,Potters-Bar,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA21VHW,Potters-Bar,Hi-Cube,Out for Delivery,1,0,21,AO902337,146,05:30,15:50,
2026-09-21,SA24EGM,Gravesend,3.5 Tonne,RELOAD PT 2,1,1,9,AO861737,114,06:15,14:35,
2026-09-21,SA20USA,Gravesend,3.5 Tonne,Out for Delivery,1,3,18,AO461215,137,07:00,18:20,Sample Mate 057
2026-09-21,SA21DKO,Gravesend,3.5 Tonne,Out for Delivery,1,1,10,AO485497,133,06:30,16:50,
2026-09-21,SA21VKR,Gravesend,3.5 Tonne,Out for Delivery,1,1,18,AO357671,188,06:30,13:05,
2026-09-21,SA24WSV,Gravesend,3.5 Tonne,Out for Delivery,1,4,8,AO478798,199,06:15,14:35,
2026-09-21,SA22TVT,Gravesend,3.5 Tonne,Out for Delivery,1,0,9,AO813397,173,08:00,19:05,
2026-09-21,SA22OKR,Gravesend,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-21,SA24YXV,Gravesend,Hi-Cube,Out for Delivery,1,1,10,AO935437,191,08:45,16:05,Sample Mate 037
2026-09-21,SA23ZEG,Gravesend,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA25HWN,Gravesend,Hi-Cube,Out for Delivery,1,0,21,AO337462,199,07:00,14:50,
2026-09-21,SA23HXN,Gravesend,3.5 Tonne,Out for Delivery,1,0,18,AO708458,147,07:45,17:50,
2026-09-21,SA20CKP,Yaxley,3.5 Tonne,Out for Delivery,1,2,19,AO206151,168,06:45,16:20,
2026-09-21,SA22NUY,Yaxley,3.5 Tonne,Out for Delivery,1,3,16,AO255523,189,06:45,14:20,
2026-09-21,SA25DXX,Yaxley,3.5 Tonne,Out for Delivery,1,1,18,AO438742,153,08:00,18:50,
2026-09-21,SA20TPF,Yaxley,3.5 Tonne,Out for Delivery,1,2,20,AO942211,161,07:45,16:05,
2026-09-21,SA20JNS,Yaxley,3.5 Tonne,RELOAD PT 2,1,4,18,AO460485,147,07:15,14:50,Sample Mate 107
2026-09-21,SA21LKC,Yaxley,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA23CEV,Yaxley,Hi-Cube,Out for Delivery,1,0,9,AO799410,145,06:45,14:35,
2026-09-21,SA19TEY,Yaxley,Hi-Cube,RELOAD PT 2,1,1,20,AO899926,126,06:15,14:05,Sample Mate 013
2026-09-21,SA23VWZ,Yaxley,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA23YPM,Yaxley,3.5 Tonne,Out for Delivery,1,0,9,AO919801,170,06:00,13:20,Sample Mate 075
2026-09-21,SA21CTP,Luton,3.5 Tonne,RELOAD PT 2,1,2,18,AO517794,136,08:15,19:35,
2026-09-21,SA20HOW,Luton,3.5 Tonne,RELOAD PT 2,1,3,18,AO752416,127,07:45,15:50,
2026-09-21,SA23XGS,Luton,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA25FZR,Luton,3.5 Tonne,Out for Delivery,1,1,10,AO822794,122,06:15,16:05,
2026-09-21,SA24TBJ,Luton,3.5 Tonne,Out for Delivery,1,1,12,AO606365,143,06:30,14:35,
2026-09-21,SA21RWX,Luton,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA25ZDS,Luton,Hi-Cube,Out for Delivery,1,4,18,AO681845,110,06:30,17:20,
2026-09-21,SA21BSM,Luton,Hi-Cube,Out for Delivery,1,3,19,AO364679,143,07:00,17:50,
2026-09-21,SA21LYC,Luton,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA23UUX,Luton,3.5 Tonne,Out for Delivery,1,2,21,AO751113,135,08:30,19:20,
2026-09-21,SA25HTE,Newport,3.5 Tonne,Out for Delivery,1,4,10,AO703376,121,06:00,13:05,Sample Mate 009
2026-09-21,SA20YYE,Newport,3.5 Tonne,Out for Delivery,1,1,17,AO186661,110,06:45,15:50,
2026-09-21,SA25HKJ,Newport,3.5 Tonne,Out for Delivery,1,4,11,AO909939,132,05:45,15:20,Sample Mate 061
2026-09-21,SA23EPZ,Newport,3.5 Tonne,Out for Delivery,1,1,16,AO829071,140,05:45,15:35,
2026-09-21,SA21NVS,Newport,3.5 Tonne,Out for Delivery,1,0,10,AO697656,165,06:45,16:50,Sample Mate 115
2026-09-21,SA20TYO,Newport,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-21,SA19MCG,Newport,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-21,SA25BMC,Newport,Hi-Cube,VOR,0,0,0,,,,,
2026-09-21,SA21KRA,Newport,Hi-Cube,Out for Delivery,1,2,18,AO436092,154,07:30,18:35,Sample Mate 113
